sku_id,on_hand_units,on_order_units,lead_time_days,lead_time_demand,forward_demand,projected_stock_at_lead_time,stockout_risk,overstock_risk,quadrant,recommended_action,sales_at_risk_value,capital_locked_value,value_at_stake,sku_name_x,category_x,sku_name_y,category_y
SKU01788,165.0,0.0,14.0,10.12,58.43,154.88,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38928.96,38928.96,NutriPlus Frozen Meat 1L,Frozen Foods,NutriPlus Frozen Meat 1L,Frozen Foods
SKU03623,257.0,0.0,14.0,28.5,146.71,228.5,0.0,0.501,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38904.75,38904.75,FamilyChoice Ice Cream Large,Frozen Foods,FamilyChoice Ice Cream Large,Frozen Foods
SKU04453,0.0,0.0,14.0,146.3,539.87,-146.3,1.0,0.0,Reorder now,Raise a replenishment order before stock runs out.,38853.69,0.0,38853.69,TrueTaste Milk 2L,Dairy & Bakery,TrueTaste Milk 2L,Dairy & Bakery
SKU01657,282.0,0.0,14.0,12.99,68.61,269.01,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38852.74,38852.74,HealthFirst Cooking Oil 1L,Grocery,HealthFirst Cooking Oil 1L,Grocery
SKU03206,242.0,0.0,14.0,14.52,71.99,227.48,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38852.02,38852.02,FamilyChoice Pest Control 1L,Home Care,FamilyChoice Pest Control 1L,Home Care
SKU01465,233.0,0.0,14.0,6.93,44.88,226.07,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38741.66,38741.66,HealthFirst Pulses & Lentils 500ml,Grocery,HealthFirst Pulses & Lentils 500ml,Grocery
SKU02906,357.0,0.0,14.0,7.35,46.25,349.65,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38738.1,38738.1,NovaFresh Air Fresheners Medium,Home Care,NovaFresh Air Fresheners Medium,Home Care
SKU00888,294.0,0.0,14.0,19.91,93.45,274.09,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38657.26,38657.26,UrbanBite Pulses & Lentils 2kg,Grocery,UrbanBite Pulses & Lentils 2kg,Grocery
SKU02511,361.0,0.0,14.0,11.33,63.66,349.67,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38654.4,38654.4,EverydayPlus Air Fresheners 100g,Home Care,EverydayPlus Air Fresheners 100g,Home Care
SKU04633,0.0,0.0,14.0,62.24,268.32,-62.24,1.0,0.0,Reorder now,Raise a replenishment order before stock runs out.,38623.91,0.0,38623.91,CrispKing Men's Grooming Small,Personal Care,CrispKing Men's Grooming Small,Personal Care
SKU02200,114.0,0.0,14.0,9.7,46.19,104.3,0.0,0.979,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38470.35,38470.35,PrimeCare Ready Meals 250g,Frozen Foods,PrimeCare Ready Meals 250g,Frozen Foods
SKU00323,256.0,0.0,14.0,11.64,63.86,244.36,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38464.66,38464.66,SparkleClean Air Fresheners 2L,Home Care,SparkleClean Air Fresheners 2L,Home Care
SKU01976,220.0,0.0,14.0,7.2,45.49,212.8,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38451.99,38451.99,UrbanBite Yogurt Large,Dairy & Bakery,UrbanBite Yogurt Large,Dairy & Bakery
SKU02442,307.0,0.0,14.0,37.71,194.48,269.29,0.0,0.386,Healthy,No restock needed; inventory position is healthy.,0.0,38450.44,38450.44,HealthFirst Bath & Body 2L,Personal Care,HealthFirst Bath & Body 2L,Personal Care
SKU03301,230.0,0.0,14.0,8.21,52.49,221.79,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38446.02,38446.02,NovaFresh Surface Cleaners Family Pack,Home Care,NovaFresh Surface Cleaners Family Pack,Home Care
SKU01316,331.0,0.0,14.0,7.2,47.38,323.8,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38330.7,38330.7,PureLife Tea Large,Beverages,PureLife Tea Large,Beverages
SKU00100,177.0,0.0,14.0,6.85,45.68,170.15,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38279.66,38279.66,ValueChoice Flour & Atta 500ml,Grocery,ValueChoice Flour & Atta 500ml,Grocery
SKU00061,296.0,0.0,14.0,7.79,47.57,288.21,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38230.84,38230.84,CrispKing Milk 100g,Dairy & Bakery,CrispKing Milk 100g,Dairy & Bakery
SKU00944,122.0,0.0,14.0,8.84,50.95,113.16,0.0,0.93,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38223.04,38223.04,CityFresh Oral Care Pack of 12,Personal Care,CityFresh Oral Care Pack of 12,Personal Care
SKU02995,159.0,0.0,14.0,12.23,65.11,146.77,0.0,0.961,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38220.46,38220.46,FamilyChoice Kids Wear Pack of 12,Apparel & Footwear,FamilyChoice Kids Wear Pack of 12,Apparel & Footwear
SKU02801,259.0,0.0,14.0,14.53,72.5,244.47,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38106.18,38106.18,NovaFresh Flour & Atta Small,Grocery,NovaFresh Flour & Atta Small,Grocery
SKU04586,173.0,0.0,14.0,9.76,65.52,163.24,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38071.52,38071.52,HealthFirst Dishwashing Small,Home Care,HealthFirst Dishwashing Small,Home Care
SKU03449,225.0,0.0,14.0,7.37,46.92,217.63,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,38068.6,38068.6,NatureBlend Cheese 1L,Dairy & Bakery,NatureBlend Cheese 1L,Dairy & Bakery
SKU02953,354.0,0.0,14.0,16.68,99.06,337.32,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37975.56,37975.56,CleanWave Pulses & Lentils 250ml,Grocery,CleanWave Pulses & Lentils 250ml,Grocery
SKU02395,121.0,0.0,14.0,9.99,60.09,111.01,0.0,0.676,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37969.53,37969.53,NutriPlus Women's Wear 2L,Apparel & Footwear,NutriPlus Women's Wear 2L,Apparel & Footwear
SKU04991,366.0,0.0,14.0,20.64,104.98,345.36,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37861.24,37861.24,GreenValley Hair Care Pack of 6,Personal Care,GreenValley Hair Care Pack of 6,Personal Care
SKU00098,224.0,0.0,14.0,8.56,55.18,215.44,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37860.5,37860.5,ValueChoice Men's Grooming 500g,Personal Care,ValueChoice Men's Grooming 500g,Personal Care
SKU01376,154.0,0.0,14.0,7.39,48.27,146.61,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37833.03,37833.03,TrueTaste Rice & Grains Medium,Grocery,TrueTaste Rice & Grains Medium,Grocery
SKU00106,436.0,0.0,14.0,17.96,99.37,418.04,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37830.61,37830.61,CrispKing Bottled Water Large,Beverages,CrispKing Bottled Water Large,Beverages
SKU03023,178.0,0.0,14.0,7.01,44.94,170.99,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37775.82,37775.82,ValueChoice Dishwashing 2L,Home Care,ValueChoice Dishwashing 2L,Home Care
SKU04092,310.0,0.0,14.0,12.07,68.93,297.93,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37760.53,37760.53,SoftTouch Cheese 500g,Dairy & Bakery,SoftTouch Cheese 500g,Dairy & Bakery
SKU01246,174.0,0.0,14.0,11.98,70.56,162.02,0.0,0.977,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37721.77,37721.77,SmartBuy Vitamins & Supplements 1kg,Health & Wellness,SmartBuy Vitamins & Supplements 1kg,Health & Wellness
SKU01713,168.0,0.0,14.0,19.51,94.74,148.49,0.0,0.516,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37717.62,37717.62,QuickBite Cookware 1kg,Home & Kitchen,QuickBite Cookware 1kg,Home & Kitchen
SKU03440,86.0,0.0,14.0,8.81,55.3,77.19,0.0,0.37,Healthy,No restock needed; inventory position is healthy.,0.0,37712.88,37712.88,NutriPlus Home Decor 500g,Home & Kitchen,NutriPlus Home Decor 500g,Home & Kitchen
SKU01801,112.0,0.0,14.0,7.0,45.22,105.0,0.0,0.985,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37682.54,37682.54,PureLife Home Decor 250ml,Home & Kitchen,PureLife Home Decor 250ml,Home & Kitchen
SKU00572,258.0,0.0,14.0,11.9,71.42,246.1,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37648.11,37648.11,QuickBite Writing Instruments Pack of 6,Stationery & Office,QuickBite Writing Instruments Pack of 6,Stationery & Office
SKU02890,376.0,0.0,14.0,6.99,45.54,369.01,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37642.36,37642.36,ZestyCo Namkeen Medium,Snacks & Confectionery,ZestyCo Namkeen Medium,Snacks & Confectionery
SKU04869,96.0,0.0,14.0,8.04,45.95,87.96,0.0,0.726,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37606.43,37606.43,NovaFresh Footwear 2L,Apparel & Footwear,NovaFresh Footwear 2L,Apparel & Footwear
SKU03228,270.0,0.0,14.0,26.2,122.33,243.8,0.0,0.805,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37579.28,37579.28,ValueChoice Frozen Vegetables Small,Frozen Foods,ValueChoice Frozen Vegetables Small,Frozen Foods
SKU00810,284.0,0.0,14.0,7.18,45.08,276.82,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37557.68,37557.68,CityFresh Men's Grooming 500ml,Personal Care,CityFresh Men's Grooming 500ml,Personal Care
SKU02334,295.0,0.0,14.0,10.27,61.53,284.73,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37553.88,37553.88,HomeStyle Cheese Pack of 6,Dairy & Bakery,HomeStyle Cheese Pack of 6,Dairy & Bakery
SKU02356,345.0,0.0,14.0,8.55,51.02,336.45,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37482.14,37482.14,PrimeCare Bottled Water Small,Beverages,PrimeCare Bottled Water Small,Beverages
SKU03051,313.0,0.0,14.0,11.42,66.64,301.58,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37428.97,37428.97,ValueChoice Writing Instruments 250ml,Stationery & Office,ValueChoice Writing Instruments 250ml,Stationery & Office
SKU03514,213.0,0.0,14.0,7.04,44.93,205.96,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37403.51,37403.51,NutriPlus Office Supplies 100g,Stationery & Office,NutriPlus Office Supplies 100g,Stationery & Office
SKU00932,306.0,0.0,14.0,9.18,51.74,296.82,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37343.26,37343.26,NatureBlend Writing Instruments 500g,Stationery & Office,NatureBlend Writing Instruments 500g,Stationery & Office
SKU01967,280.0,0.0,14.0,8.8,43.01,271.2,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37309.43,37309.43,GoldenHarvest Writing Instruments 1L,Stationery & Office,GoldenHarvest Writing Instruments 1L,Stationery & Office
SKU04638,205.0,0.0,14.0,6.99,47.02,198.01,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37296.63,37296.63,TrueTaste Pulses & Lentils Large,Grocery,TrueTaste Pulses & Lentils Large,Grocery
SKU04456,494.0,0.0,14.0,23.96,131.26,470.04,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37198.95,37198.95,FamilyChoice Laundry Pack of 12,Home Care,FamilyChoice Laundry Pack of 12,Home Care
SKU03063,4.0,0.0,14.0,106.29,392.89,-102.29,0.962,0.0,Reorder now,Raise a replenishment order before stock runs out.,37191.36,0.0,37191.36,NutriPlus Men's Grooming 250ml,Personal Care,NutriPlus Men's Grooming 250ml,Personal Care
SKU04678,264.0,0.0,14.0,8.91,45.18,255.09,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37166.41,37166.41,EliteHome Ready Meals 1kg,Frozen Foods,EliteHome Ready Meals 1kg,Frozen Foods
SKU00787,468.0,0.0,14.0,14.65,82.33,453.35,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37147.48,37147.48,NatureBlend Soft Drinks Medium,Beverages,NatureBlend Soft Drinks Medium,Beverages
SKU01008,118.0,0.0,14.0,9.35,59.13,108.65,0.0,0.664,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,37053.93,37053.93,PremiumSelect Storage & Containers Family Pack,Home & Kitchen,PremiumSelect Storage & Containers Family Pack,Home & Kitchen
SKU00646,307.0,0.0,14.0,14.88,74.67,292.12,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36962.99,36962.99,ZestyCo Cheese 250g,Dairy & Bakery,ZestyCo Cheese 250g,Dairy & Bakery
SKU03519,490.0,0.0,14.0,12.89,73.45,477.11,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36902.1,36902.1,FreshFarm Laundry 250ml,Home Care,FreshFarm Laundry 250ml,Home Care
SKU03162,216.0,0.0,14.0,15.07,84.07,200.93,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36868.72,36868.72,SoftTouch Skin Care Large,Personal Care,SoftTouch Skin Care Large,Personal Care
SKU01492,504.0,0.0,14.0,8.04,47.83,495.96,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36867.8,36867.8,PureLife Rice & Grains 100g,Grocery,PureLife Rice & Grains 100g,Grocery
SKU02269,451.0,0.0,14.0,7.36,45.35,443.64,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36865.9,36865.9,UrbanBite Yogurt 500g,Dairy & Bakery,UrbanBite Yogurt 500g,Dairy & Bakery
SKU04297,257.0,0.0,14.0,13.71,61.39,243.29,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36830.63,36830.63,HealthFirst Yogurt 100g,Dairy & Bakery,HealthFirst Yogurt 100g,Dairy & Bakery
SKU04509,258.0,0.0,14.0,8.58,53.28,249.42,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36800.96,36800.96,QuickBite Air Fresheners Pack of 12,Home Care,QuickBite Air Fresheners Pack of 12,Home Care
SKU04213,155.0,0.0,14.0,8.36,50.89,146.64,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36747.07,36747.07,PremiumSelect Pest Control 2kg,Home Care,PremiumSelect Pest Control 2kg,Home Care
SKU03935,155.0,0.0,14.0,7.14,46.36,147.86,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36742.36,36742.36,PrimeCare Frozen Meat 2kg,Frozen Foods,PrimeCare Frozen Meat 2kg,Frozen Foods
SKU01918,166.0,0.0,14.0,8.81,55.86,157.19,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36705.49,36705.49,NovaFresh Cookware Large,Home & Kitchen,NovaFresh Cookware Large,Home & Kitchen
SKU04530,296.0,0.0,14.0,9.81,57.19,286.19,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36683.92,36683.92,SmartBuy Rice & Grains Family Pack,Grocery,SmartBuy Rice & Grains Family Pack,Grocery
SKU04889,312.0,0.0,14.0,6.8,45.11,305.2,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36612.45,36612.45,NutriPlus Office Supplies 1L,Stationery & Office,NutriPlus Office Supplies 1L,Stationery & Office
SKU00729,366.0,0.0,14.0,26.48,149.36,339.52,0.0,0.967,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36608.39,36608.39,TrueTaste Ice Cream 250g,Frozen Foods,TrueTaste Ice Cream 250g,Frozen Foods
SKU01314,210.0,0.0,14.0,10.09,55.9,199.91,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36599.48,36599.48,FamilyChoice Rice & Grains 1kg,Grocery,FamilyChoice Rice & Grains 1kg,Grocery
SKU03281,423.0,0.0,14.0,7.18,45.36,415.82,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36585.84,36585.84,SoftTouch Chips & Crisps Small,Snacks & Confectionery,SoftTouch Chips & Crisps Small,Snacks & Confectionery
SKU04614,356.0,0.0,14.0,10.83,64.56,345.17,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36584.94,36584.94,SoftTouch Chocolates 250g,Snacks & Confectionery,SoftTouch Chocolates 250g,Snacks & Confectionery
SKU02944,343.0,0.0,14.0,7.51,46.29,335.49,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36569.43,36569.43,PurePlus Biscuits & Cookies 1kg,Snacks & Confectionery,PurePlus Biscuits & Cookies 1kg,Snacks & Confectionery
SKU00489,82.0,0.0,14.0,7.18,45.7,74.82,0.0,0.53,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36484.38,36484.38,TrueTaste Men's Wear Pack of 12,Apparel & Footwear,TrueTaste Men's Wear Pack of 12,Apparel & Footwear
SKU04404,394.0,0.0,14.0,23.46,139.16,370.54,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36483.5,36483.5,SoftTouch Frozen Meat 250g,Frozen Foods,SoftTouch Frozen Meat 250g,Frozen Foods
SKU03588,150.0,0.0,14.0,8.11,49.87,141.89,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36441.46,36441.46,QuickBite Frozen Vegetables Small,Frozen Foods,QuickBite Frozen Vegetables Small,Frozen Foods
SKU01256,336.0,0.0,14.0,7.01,45.16,328.99,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36416.68,36416.68,PurePlus Energy Drinks 1kg,Beverages,PurePlus Energy Drinks 1kg,Beverages
SKU03312,337.0,0.0,14.0,9.63,57.77,327.37,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36397.72,36397.72,BasicNeeds Office Supplies 100g,Stationery & Office,BasicNeeds Office Supplies 100g,Stationery & Office
SKU04172,238.0,0.0,14.0,7.34,48.71,230.66,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36368.83,36368.83,EliteHome Air Fresheners 250ml,Home Care,EliteHome Air Fresheners 250ml,Home Care
SKU04503,375.0,0.0,14.0,7.38,45.31,367.62,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36341.39,36341.39,UrbanBite Yogurt Medium,Dairy & Bakery,UrbanBite Yogurt Medium,Dairy & Bakery
SKU04307,369.0,0.0,14.0,27.19,142.34,341.81,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36224.39,36224.39,PremiumSelect Vitamins & Supplements 250ml,Health & Wellness,PremiumSelect Vitamins & Supplements 250ml,Health & Wellness
SKU00497,239.0,0.0,14.0,14.95,76.6,224.05,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36224.16,36224.16,CleanWave Pest Control 500ml,Home Care,CleanWave Pest Control 500ml,Home Care
SKU00380,222.0,0.0,14.0,6.7,48.0,215.3,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36206.09,36206.09,SoftTouch Notebooks Pack of 6,Stationery & Office,SoftTouch Notebooks Pack of 6,Stationery & Office
SKU03866,455.0,0.0,14.0,8.32,51.9,446.68,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36190.53,36190.53,PurePlus Juices 500g,Beverages,PurePlus Juices 500g,Beverages
SKU00799,408.0,0.0,14.0,9.69,56.32,398.31,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36173.67,36173.67,SmartBuy Office Supplies 1kg,Stationery & Office,SmartBuy Office Supplies 1kg,Stationery & Office
SKU02168,183.0,0.0,14.0,9.65,59.95,173.35,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,36140.79,36140.79,NovaFresh Pest Control 2L,Home Care,NovaFresh Pest Control 2L,Home Care
SKU01631,236.0,0.0,14.0,9.61,59.06,226.39,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,35922.32,35922.32,GreenValley Sugar & Salt 250g,Grocery,GreenValley Sugar & Salt 250g,Grocery
SKU03648,268.0,0.0,14.0,20.28,110.89,247.72,0.0,0.945,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,35907.9,35907.9,NutriPlus Rice & Grains Small,Grocery,NutriPlus Rice & Grains Small,Grocery
